demande_id,region,prefecture,commune,quartier,type_document,categorie_document,nombre_demandes,delai_traitement_jours,taux_rejet,date_demande,motif_demande,statut_demande,canal_demande,age_demandeur,sexe_demandeur,commune_id,latitude,longitude,altitude_m,superficie_km2_x,population_densite,code_postal,type_commune,distance_capitale_km,zone_climatique,population,superficie_km2_y,densite,taux_urbanisation,taux_alphabétisation,age_median,nombre_menages,revenu_moyen_fcfa,pib_par_habitant_fcfa,taux_chomage,taux_pauvrete,acces_electricite,acces_eau_potable,acces_internet,indice_developpement,score_education,score_sante,nombre_ecoles,nombre_hopitaux,nombre_banques,mois,nom_mois,jour_semaine,est_weekend
D218,CENTRALE,TCHAOUDJO,SOKODE,Golfe,Casier judiciaire,Judiciaire,165,39,0.05,2023-08-21,Voyage,En cours,En ligne,81,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,8,August,Monday,False
D219,KARA,KOZAH,KARA,Nyékonakpoé,Livre de famille,Civil,30,25,0.05,2023-11-01,Perte,En cours,Guichet,70,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,11,November,Wednesday,False
D220,MARITIME,GOLFE,ADIDOGOME,Kodjoviakopé,Livre de famille,Civil,147,3,0.03,2023-01-09,Perte,Rejetée,Guichet,47,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,January,Monday,False
D221,KARA,BINAH,PAGOUDA,Amoutivé,Livre de famille,Civil,177,26,0.14,2023-02-02,Perte,En cours,Guichet,26,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,2,February,Thursday,False
D222,MARITIME,VO,VOGAN,Nyékonakpoé,Livre de famille,Civil,90,27,0.12,2023-07-11,Nouveau mariage,Traitee,Guichet,21,F,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,,,,,,,,,,,,,7,July,Tuesday,False
D223,PLATEAUX,KLOTO,KPALIME,Nyékonakpoé,Acte de naissance,Civil,36,33,0.05,2023-06-10,Reconstitution,Rejetée,En ligne,20,M,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,6,June,Saturday,True
D224,MARITIME,ZIO,TSEVIE,Tokoin,Carte d'identité,Identité,19,17,0.07,2023-01-23,Perte,Rejetée,En ligne,23,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,1,January,Monday,False
D225,CENTRALE,TCHAOUDJO,SOKODE,Agoè,Acte de naissance,Civil,96,19,0.06,2023-03-24,Perte,En cours,En ligne,57,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,3,March,Friday,False
D226,SAVANES,OTI,MANGO,Hôpital,Casier judiciaire,Judiciaire,99,15,0.08,2023-05-21,Emploi,En cours,En ligne,27,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,5,May,Sunday,True
D227,PLATEAUX,HAHO,NOTSE,Hôpital,Livre de famille,Civil,156,38,0.12,2023-10-13,Détérioration,En cours,En ligne,58,M,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,10,October,Friday,False
D228,MARITIME,ZIO,TSEVIE,Bè,Casier judiciaire,Judiciaire,20,2,0.01,2023-11-02,Concours,Rejetée,En ligne,53,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,11,November,Thursday,False
D229,MARITIME,VO,VOGAN,Tokoin,Livre de famille,Civil,56,22,0.06,2023-07-24,Perte,Traitee,Guichet,45,F,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,,,,,,,,,,,,,7,July,Monday,False
D230,PLATEAUX,HAHO,NOTSE,Kodjoviakopé,Casier judiciaire,Judiciaire,39,26,0.12,2023-03-25,Voyage,Rejetée,Guichet,46,M,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,3,March,Saturday,True
D231,KARA,KOZAH,KARA,Hedzranawoé,Acte de naissance,Civil,172,33,0.12,2023-07-12,Perte,En cours,En ligne,42,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,7,July,Wednesday,False
D232,PLATEAUX,KLOTO,KPALIME,Bè,Livre de famille,Civil,25,44,0.03,2023-11-19,Perte,Traitee,En ligne,85,F,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,11,November,Sunday,True
D233,KARA,BINAH,PAGOUDA,Kwé,Acte de naissance,Civil,90,39,0.02,2023-03-02,Reconstitution,En cours,En ligne,89,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,3,March,Thursday,False
D234,KARA,KOZAH,KARA,Nyékonakpoé,Casier judiciaire,Judiciaire,105,35,0.12,2023-12-29,Concours,En cours,En ligne,74,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,12,December,Friday,False
D235,MARITIME,GOLFE,ADIDOGOME,Kwé,Acte de naissance,Civil,97,10,0.05,2023-11-09,Perte,Rejetée,En ligne,21,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,November,Thursday,False
D236,CENTRALE,SOTOUBOUA,SOTOUBOUA,Nyékonakpoé,Passeport,Voyage,177,14,0.04,2023-09-27,Page pleine,Rejetée,Guichet,56,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,9,September,Wednesday,False
D237,SAVANES,OTI,MANGO,Hedzranawoé,Carte d'identité,Identité,82,41,0.0,2023-11-12,Vol,Rejetée,En ligne,35,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,11,November,Sunday,True
D238,CENTRALE,TCHAOUDJO,SOKODE,Agoè,Livre de famille,Civil,110,15,0.02,2023-11-01,Détérioration,En cours,Guichet,39,M,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,11,November,Wednesday,False
D239,KARA,KOZAH,KARA,Kodjoviakopé,Passeport,Voyage,192,17,0.01,2023-06-16,Perte,En cours,Guichet,34,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,6,June,Friday,False
D240,CENTRALE,TCHAOUDJO,SOKODE,Kwé,Acte de naissance,Civil,95,26,0.06,2023-06-25,Detérioré,Traitee,En ligne,60,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,6,June,Sunday,True
D241,PLATEAUX,OGOU,ATAKPAME,Tokoin,Carte d'identité,Identité,179,31,0.12,2023-06-16,Perte,Rejetée,En ligne,48,F,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,6,June,Friday,False
D242,KARA,BINAH,PAGOUDA,Kwé,Livre de famille,Civil,146,43,0.0,2023-07-07,Perte,Traitee,Guichet,71,M,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,7,July,Friday,False
D243,CENTRALE,TCHAOUDJO,SOKODE,Kwé,Casier judiciaire,Judiciaire,52,14,0.15,2023-09-30,Emploi,Rejetée,En ligne,71,M,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,9,September,Saturday,True
D244,MARITIME,ZIO,TSEVIE,Kodjoviakopé,Carte d'identité,Identité,154,24,0.02,2023-10-28,Vol,Rejetée,Guichet,83,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,10,October,Saturday,True
D245,SAVANES,OTI,MANGO,Amoutivé,Certificat de nationalité,Identité,69,42,0.05,2023-02-14,Première demande,En cours,Guichet,38,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,2,February,Tuesday,False
D246,SAVANES,TONE,DAPAONG,Agoè,Livre de famille,Civil,155,16,0.01,2023-07-09,Perte,En cours,En ligne,40,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,7,July,Sunday,True
D247,MARITIME,ZIO,TSEVIE,Kwé,Carte d'identité,Identité,195,4,0.04,2023-09-06,Détérioration,Rejetée,Guichet,77,M,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,9,September,Wednesday,False
D248,CENTRALE,SOTOUBOUA,SOTOUBOUA,Agoè,Acte de naissance,Civil,192,39,0.04,2023-08-03,Reconstitution,En cours,Guichet,70,M,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,8,August,Thursday,False
D249,PLATEAUX,KLOTO,KPALIME,Kodjoviakopé,Acte de naissance,Civil,97,11,0.05,2023-09-16,Perte,Rejetée,Guichet,62,F,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,9,September,Saturday,True
D250,PLATEAUX,KLOTO,KPALIME,Bè,Passeport,Voyage,104,12,0.13,2023-11-13,Perte,Traitee,En ligne,73,M,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,11,November,Monday,False
D251,PLATEAUX,HAHO,NOTSE,Tokoin,Livre de famille,Civil,125,30,0.14,2023-12-15,Perte,En cours,En ligne,67,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,12,December,Friday,False
D252,CENTRALE,SOTOUBOUA,SOTOUBOUA,Nyékonakpoé,Certificat de nationalité,Identité,138,5,0.01,2023-02-12,Première demande,Traitee,En ligne,22,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,2,February,Sunday,True
D253,KARA,BINAH,PAGOUDA,Kodjoviakopé,Carte d'identité,Identité,63,26,0.03,2023-07-06,Expiration,Traitee,En ligne,44,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,7,July,Thursday,False
D254,KARA,BINAH,PAGOUDA,Amoutivé,Livre de famille,Civil,143,18,0.06,2023-10-30,Perte,Traitee,Guichet,45,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,10,October,Monday,False
D255,KARA,KOZAH,KARA,Kodjoviakopé,Certificat de nationalité,Identité,182,1,0.02,2023-01-14,Concours,En cours,En ligne,76,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,1,January,Saturday,True
D256,CENTRALE,SOTOUBOUA,SOTOUBOUA,Kodjoviakopé,Carte d'identité,Identité,200,5,0.12,2023-02-27,Expiration,En cours,Guichet,59,M,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,2,February,Monday,False
D257,KARA,KOZAH,KARA,Kodjoviakopé,Passeport,Voyage,166,31,0.09,2023-09-13,Perte,Rejetée,Guichet,22,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,9,September,Wednesday,False
D258,CENTRALE,SOTOUBOUA,SOTOUBOUA,Nyékonakpoé,Livre de famille,Civil,77,1,0.04,2023-03-09,Perte,Traitee,En ligne,83,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,3,March,Thursday,False
D259,KARA,KOZAH,KARA,Bè,Livre de famille,Civil,163,15,0.13,2023-04-05,Détérioration,Traitee,Guichet,72,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,4,April,Wednesday,False
D260,MARITIME,VO,VOGAN,Adidogomé,Passeport,Voyage,31,28,0.12,2023-09-30,Page pleine,En cours,Guichet,25,M,COM001,6.2295,1.504,19.0,343.0,35.0,BP 272,Rurale,34.0,Côtière,48777.0,478.0,102.0,0.33,0.76,19.0,8590.0,78348.0,,,,,,,,,,,,,9,September,Saturday,True
D261,PLATEAUX,HAHO,NOTSE,Agoè,Livre de famille,Civil,131,16,0.04,2023-09-30,Détérioration,Traitee,Guichet,85,M,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,9,September,Saturday,True
D262,MARITIME,ZIO,TSEVIE,Amoutivé,Carte d'identité,Identité,95,28,0.01,2023-05-18,Expiration,Traitee,En ligne,79,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,5,May,Thursday,False
D263,PLATEAUX,HAHO,NOTSE,Nyékonakpoé,Acte de naissance,Civil,176,14,0.11,2023-08-26,Erreur,Traitee,Guichet,46,M,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,8,August,Saturday,True
D264,CENTRALE,TCHAOUDJO,SOKODE,Bè,Certificat de nationalité,Identité,45,43,0.08,2023-08-02,Perte,En cours,Guichet,79,F,COM099,8.5197,1.2843,255.0,106.0,4331.0,BP 284,Urbaine,265.0,Plateau/Montagneux,116781.0,238.0,490.0,0.78,0.76,18.0,18648.0,279000.0,520000.0,0.23,0.45,0.78,0.75,0.34,0.56,0.61,0.59,80.0,4.0,12.0,8,August,Wednesday,False
D265,PLATEAUX,OGOU,ATAKPAME,Tokoin,Carte d'identité,Identité,195,5,0.13,2023-05-23,Expiration,En cours,En ligne,73,F,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,5,May,Tuesday,False
D266,SAVANES,TONE,DAPAONG,Hôpital,Certificat de nationalité,Identité,98,11,0.11,2023-11-28,Première demande,Traitee,Guichet,26,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,11,November,Tuesday,False
D267,PLATEAUX,HAHO,NOTSE,Bè,Acte de naissance,Civil,193,17,0.04,2023-09-18,Detérioré,Traitee,Guichet,23,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,9,September,Monday,False
D268,SAVANES,OTI,MANGO,Golfe,Livre de famille,Civil,185,4,0.13,2023-01-07,Nouveau mariage,Rejetée,Guichet,66,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,1,January,Saturday,True
D269,MARITIME,GOLFE,ADIDOGOME,Nyékonakpoé,Livre de famille,Civil,67,41,0.15,2023-08-18,Détérioration,En cours,En ligne,27,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,August,Friday,False
D270,KARA,KOZAH,KARA,Hôpital,Passeport,Voyage,128,32,0.01,2023-09-11,Page pleine,Traitee,En ligne,29,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,9,September,Monday,False
D271,MARITIME,ZIO,TSEVIE,Adidogomé,Carte d'identité,Identité,62,3,0.06,2023-10-15,Vol,En cours,Guichet,64,F,COM039,6.1125,1.2066,66.0,102.0,1427.0,BP 124,Urbaine,3.0,Côtière,128421.0,73.0,1759.0,0.52,0.86,22.0,20002.0,217586.0,,,,,,,,,,,,,10,October,Sunday,True
D272,PLATEAUX,HAHO,NOTSE,Amoutivé,Passeport,Voyage,177,38,0.1,2023-10-19,Page pleine,En cours,Guichet,81,F,COM073,7.1188,0.7905,494.0,267.0,124.0,BP 40,Semi-urbaine,119.0,Transition,24063.0,412.0,58.0,0.14,0.63,24.0,5183.0,90134.0,600000.0,0.17,0.33,0.83,0.81,0.37,0.6,0.66,0.62,92.0,5.0,15.0,10,October,Thursday,False
D273,MARITIME,LACS,ANEHO,Agoè,Passeport,Voyage,149,17,0.07,2023-06-16,Page pleine,Rejetée,Guichet,48,F,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,6,June,Friday,False
D274,KARA,KOZAH,KARA,Agoè,Passeport,Voyage,54,28,0.12,2023-12-16,Expiration,Traitee,En ligne,75,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,12,December,Saturday,True
D275,KARA,BINAH,PAGOUDA,Adidogomé,Passeport,Voyage,71,43,0.06,2023-01-10,Expiration,Traitee,En ligne,46,F,COM132,9.5536,1.042,422.0,302.0,330.0,BP 455,Semi-urbaine,380.0,Savane,46417.0,426.0,108.0,0.11,0.64,24.0,7374.0,138235.0,,,,,,,,,,,,,1,January,Tuesday,False
D276,SAVANES,TONE,DAPAONG,Hedzranawoé,Certificat de nationalité,Identité,127,37,0.11,2023-12-28,Perte,Traitee,Guichet,80,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,12,December,Thursday,False
D277,KARA,KOZAH,KARA,Nyékonakpoé,Passeport,Voyage,106,37,0.04,2023-04-01,Page pleine,Rejetée,En ligne,86,M,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,4,April,Saturday,True
D278,KARA,KOZAH,KARA,Amoutivé,Acte de naissance,Civil,13,10,0.03,2023-10-16,Reconstitution,Rejetée,En ligne,48,F,COM125,9.3424,1.305,532.0,196.0,1916.0,BP 394,Urbaine,357.0,Savane,165744.0,145.0,1143.0,0.58,0.7,19.0,40188.0,185819.0,590000.0,0.2,0.37,0.86,0.83,0.42,0.62,0.67,0.64,115.0,8.0,21.0,10,October,Monday,False
D279,MARITIME,LACS,ANEHO,Agoè,Passeport,Voyage,125,3,0.02,2023-04-17,Expiration,Traitee,Guichet,45,M,COM020,6.3144,1.3789,54.0,249.0,89.0,BP 235,Rurale,27.0,Côtière,179805.0,304.0,591.0,0.75,0.83,24.0,31412.0,193016.0,560000.0,0.16,0.31,0.86,0.83,0.46,0.63,0.69,0.66,98.0,6.0,16.0,4,April,Monday,False
D280,SAVANES,TONE,DAPAONG,Amoutivé,Carte d'identité,Identité,152,5,0.09,2023-11-14,Perte,En cours,Guichet,39,M,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,11,November,Tuesday,False
D281,PLATEAUX,OGOU,ATAKPAME,Amoutivé,Acte de naissance,Civil,36,24,0.03,2023-01-16,Detérioré,Traitee,En ligne,78,M,COM053,7.3133,1.1083,354.0,137.0,3058.0,BP 87,Urbaine,131.0,Transition,58073.0,177.0,328.0,0.56,0.76,20.0,13170.0,208908.0,660000.0,0.18,0.34,0.89,0.86,0.44,0.65,0.71,0.66,125.0,9.0,23.0,1,January,Monday,False
D282,SAVANES,TONE,DAPAONG,Hedzranawoé,Livre de famille,Civil,10,44,0.01,2023-12-09,Détérioration,Traitee,En ligne,56,F,COM157,10.2444,0.6929,164.0,187.0,3082.0,BP 32,Urbaine,460.0,Savane,115222.0,275.0,418.0,0.6,0.67,24.0,18856.0,172975.0,,,,,,,,,,,,,12,December,Saturday,True
D283,PLATEAUX,KLOTO,KPALIME,Amoutivé,Casier judiciaire,Judiciaire,107,1,0.11,2023-05-26,Voyage,En cours,Guichet,64,M,COM058,7.0321,1.3751,413.0,133.0,1969.0,BP 284,Urbaine,101.0,Transition,106987.0,371.0,288.0,0.65,0.67,20.0,19256.0,142208.0,630000.0,0.16,0.31,0.86,0.83,0.42,0.63,0.69,0.64,108.0,7.0,19.0,5,May,Friday,False
D284,SAVANES,OTI,MANGO,Kodjoviakopé,Passeport,Voyage,96,36,0.03,2023-02-13,Expiration,Rejetée,Guichet,68,F,COM163,10.1324,0.399,187.0,516.0,36.0,BP 370,Rurale,453.0,Savane,46977.0,239.0,196.0,0.13,0.64,23.0,9179.0,127582.0,470000.0,0.26,0.51,0.73,0.71,0.29,0.51,0.56,0.54,72.0,4.0,12.0,2,February,Monday,False
D285,CENTRALE,SOTOUBOUA,SOTOUBOUA,Hedzranawoé,Carte d'identité,Identité,59,7,0.13,2023-12-11,Vol,En cours,En ligne,26,F,COM105,9.1953,1.3893,256.0,204.0,183.0,BP 96,Semi-urbaine,341.0,Savane,155452.0,204.0,762.0,0.52,0.75,21.0,30086.0,218170.0,530000.0,0.22,0.43,0.79,0.76,0.32,0.55,0.61,0.59,74.0,4.0,11.0,12,December,Monday,False
